brand_name,car_name,car_source_city_name,official_price,sh_price,transfer_cnt,car_year,car_mileage
福特,EcoBoost 180 时尚型,济南,19.28万,9.06万,0,2021年,5.24万公里
大众,2.0TSI 豪华型,北京,27.88万,3.85万,1,2011年,14万公里
福特,三厢 EcoBoost 125 自动锋潮型 国VI,邯郸,13.08万,6.68万,0,2019年,4.49万公里
现代,1.5L CVT GLS领先版,苏州,9.98万,4.70万,0,2021年,3.20万公里
领克,1.5TD DCT劲Pro版,苏州,14.88万,5.80万,0,2019年,7.10万公里
起亚,1.8L 自动DLX,惠州,15.88万,4.88万,1,2015年,9.30万公里
别克,15N 自动进取型,青岛,11.99万,3.18万,3,2017年,9.50万公里
奔驰,C 180 L 运动型,南昌,32.58万,9.98万,1,2016年,7.20万公里
大众,1.6L 自动时尚型,东莞,11.98万,3.68万,0,2017年,9.60万公里
宝马,xDrive30i 领先型 M运动套装,深圳,47.98万,24.58万,0,2022年,3.70万公里
东风风行,M5 1.6L 7座豪华型,上海,9.09万,3.90万,0,2020年,5万公里
奔驰,S 400 L 豪华型,佛山,142.80万,32.00万,0,2014年,18万公里
奥迪,35 TFSI 时尚动感型,石家庄,29.28万,17.45万,0,2023年,2.43万公里
长安,高能版 1.6L GDI 自动争锋型 国VI,唐山,9.69万,4.98万,0,2019年,4.05万公里
埃安,80,广州,27.96万,8.58万,0,2019年,15.80万公里
本田,1.5L CVT潮享版,合肥,8.68万,5.88万,0,2021年,1.94万公里
日产,1.5XE 手动领先版,北京,8.10万,2.15万,1,2017年,11万公里
宝马,425i M运动曜夜版,长沙,38.98万,19.98万,0,2020年,2.20万公里
荣威,1.5L 自动4G互联领豪版,厦门,8.79万,4.88万,0,2021年,1.32万公里
本田,2.0L 锐·混动至尊版,广州,32.88万,20.90万,0,2021年,5.70万公里
广汽传祺,320T 四驱豪华智联版 7座,济南,19.98万,7.80万,1,2018年,9万公里
大众,280TSI DSG拓界版 7座,临沂,17.88万,11.38万,1,2020年,3.23万公里
AITO,增程四驱智驾版,北京,29.98万,21.58万,0,2023年,0.36万公里
大众,330TSI 自动两驱智动豪华版 国VI,济南,25.38万,11.98万,0,2020年,6.50万公里
奥迪,Sportback 35 TFSI 进取型 国VI,烟台,18.86万,8.88万,0,2019年,7.10万公里
宝马,330i xDrive M运动型,上海,51.90万,15.89万,0,2017年,5.97万公里
奔驰,C 200 旅行轿车,沈阳,41.90万,16.28万,1,2017年,4.34万公里
现代,1.6L 自动智炫·精英型,石家庄,11.98万,4.18万,0,2016年,8.30万公里
特斯拉,长续航升级版,青岛,77.29万,42.90万,0,2021年,3.80万公里
现代,1.8L 自动智能型GLS,南宁,14.98万,3.98万,1,2014年,8.80万公里
福特,EcoBoost 180 时尚型,沧州,19.28万,10.68万,0,2021年,2.85万公里
丰田,改款 2.5G 豪华版,南阳,21.98万,13.98万,0,2021年,3.35万公里
别克,28T 豪华型,东莞,23.98万,11.38万,0,2020年,6.30万公里
理想汽车,增程6座版,郑州,32.80万,15.58万,0,2021年,5万公里
宝马,120i M运动曜夜版,青岛,22.68万,8.90万,0,2021年,6.96万公里
沃尔沃,改款 T5 智远豪华版,北京,43.99万,19.00万,0,2020年,4万公里
奔驰,GLA 220 4MATIC 运动型,重庆,32.48万,11.38万,1,2019年,6.30万公里
大众,1.8TSI 豪华型,成都,26.88万,7.20万,1,2016年,9.63万公里
宝马,125i M运动曜夜版,西安,24.68万,11.68万,0,2021年,2.60万公里
奥迪,45 TFSI quattro 运动型,广州,52.49万,14.10万,0,2016年,9.70万公里
吉利汽车,第4代 冠军版 1.5L CVT旗舰型,烟台,8.89万,6.41万,0,2023年,0.93万公里
沃尔沃,T6 四驱智逸豪华版 7座,沈阳,69.09万,32.80万,0,2020年,8万公里
名爵,300TGI DCT青奢豪享版,昆明,9.29万,5.18万,0,2022年,3.60万公里
奔驰,V 260 L 尊贵加长版 国VI,上海,60.48万,23.73万,0,2018年,6万公里
广汽传祺,320T 两驱豪华智联版 7座,南宁,18.28万,8.68万,0,2018年,5.63万公里
丰田,1.5L 自动智臻星耀版,湖州,8.98万,3.88万,0,2016年,3.67万公里
路虎,3.0 V6 SC Vogue,青岛,155.80万,54.80万,0,2016年,12.80万公里
广汽传祺,235T 自动两驱豪华智联版,佛山,13.38万,4.68万,0,2019年,7.90万公里
凯迪拉克,28T 尊贵型,北京,32.27万,19.28万,0,2021年,3.46万公里
凯迪拉克,28T 两驱风尚型,西安,26.17万,15.68万,0,2022年,1.80万公里
吉利汽车,1.5T MHEV 耀享版,徐州,14.98万,5.88万,0,2020年,8.24万公里
广汽传祺,200T 自动豪华版,东莞,9.68万,3.80万,0,2018年,8万公里
日产,1.6L CVT酷动版,郑州,11.39万,5.88万,0,2018年,2.79万公里
捷豹,3.0T 硬顶版,北京,79.80万,37.88万,0,2018年,0.53万公里
特斯拉,改款 标准续航后驱升级版,厦门,26.97万,15.00万,1,2021年,1.41万公里
福特,经典版 两厢 1.6L 自动舒适型智行版,无锡,11.08万,4.38万,0,2019年,8万公里
宝马,120i M运动套装,昆明,22.38万,10.66万,2,2020年,3.10万公里
奇瑞,小AI 1.5T CVT享PLUS,苏州,8.99万,4.28万,0,2021年,4.30万公里
丰田,3.0L Royal Saloon 尊享版,深圳,46.84万,8.76万,1,2010年,13万公里
三菱,2.0L 两驱畅享版 7座 国V,杭州,17.68万,6.98万,1,2019年,7.20万公里
比亚迪,EV535 智联领动型,上海,10.99万,5.25万,0,2020年,5.26万公里
吉利汽车,260T DCT猎手 国VI,苏州,8.98万,3.55万,0,2019年,5.50万公里
大众,宝来·传奇 1.5L 自动时尚型 国VI,西安,10.88万,5.20万,0,2020年,6.90万公里
奥迪,35TFSI 时尚动感型,深圳,23.84万,11.38万,0,2021年,3.20万公里
宝马,xDrive28i 豪华套装 国VI,重庆,42.58万,16.80万,0,2019年,9.80万公里
奔驰,C 260 L 运动版,上海,34.68万,15.09万,0,2019年,7万公里
大众,1.6L 自动舒适型,上海,10.39万,3.68万,0,2017年,7万公里
沃尔沃,T5 四驱智逸版 国VI,上海,39.19万,13.86万,0,2019年,6.39万公里
东风风神,500 超享版,苏州,13.58万,3.68万,0,2019年,6万公里
宝骏,1.5T 手动豪华型 7座,金华,8.48万,2.30万,0,2016年,8万公里
大众,330TSI 精英版 国VI,成都,21.79万,9.50万,0,2019年,6.40万公里
奥迪,40 TFSI 豪华致雅型,杭州,34.38万,19.20万,0,2023年,0.40万公里
丰田,2.5L Royal 真皮天窗版,深圳,34.23万,7.88万,0,2011年,13.30万公里
长安,蓝鲸版 1.5T DCT豪华型,郑州,10.49万,4.58万,0,2020年,4.20万公里
宝马,525Li M运动套装,南宁,42.39万,28.93万,0,2022年,0.89万公里
宝马,xDrive28i M运动套装,苏州,42.58万,23.80万,1,2021年,4万公里
大众,280TSI 两驱舒适版,郑州,18.28万,12.48万,0,2022年,1.78万公里
大众,1.6L 自动时尚型,昆明,13.39万,6.38万,0,2019年,6.55万公里
比亚迪,DM-i 110km 旗舰型,上海,15.78万,10.78万,0,2022年,1.58万公里
大众,改款 280TSI DSG两驱舒适智联版,南昌,17.29万,9.68万,0,2021年,5.57万公里
荣威,2.0TGI 两驱越享版,沧州,20.98万,12.58万,0,2023年,0.95万公里
奥迪,Plus 40 TFSI 进取型,哈尔滨,29.98万,11.80万,0,2017年,10万公里
本田,220TURBO CVT豪华版,菏泽,13.99万,7.26万,0,2018年,5.48万公里
本田,260TURBO 精英版 国VI,南昌,18.98万,12.18万,0,2020年,4.25万公里
丰田,1.6G-L CVT领先版,兰州,13.08万,4.65万,0,2016年,3.80万公里
吉利汽车,第4代 1.5L CVT精英型,苏州,7.79万,4.38万,0,2022年,2.78万公里
奔驰,B 180,济南,23.98万,11.50万,0,2020年,5.70万公里
凯迪拉克,2.0T 四驱豪华型,北京,37.27万,20.98万,1,2022年,2.80万公里
奥迪,35TFSI 上市专享版 国V,济南,21.88万,7.80万,1,2019年,7.20万公里
丰田,2.5L 自动四驱精英版,深圳,23.98万,6.58万,0,2014年,9.40万公里
雷克萨斯,200 豪华版 国VI,揭阳,30.90万,19.90万,0,2020年,5.80万公里
本田,260TURBO 幻夜·尊贵版,银川,20.28万,14.76万,1,2022年,3.33万公里
沃尔沃,B5 智远豪华版,合肥,45.09万,27.20万,0,2023年,1.14万公里
凯迪拉克,改款 28T 豪华型,温州,29.97万,14.38万,0,2021年,3.20万公里
奔驰,GLA 200 动感型,杭州,27.18万,9.68万,0,2017年,7.80万公里
比亚迪,1.5T 自动尊贵型,徐州,11.98万,6.73万,0,2021年,2.60万公里
奥迪,50 TFSI quattro 舒适型,深圳,81.80万,25.80万,0,2017年,9.50万公里
现代,1.6L 自动智炫·旗舰型,南宁,14.58万,3.98万,1,2016年,12万公里
吉利汽车,1.8TD DCT两驱亚运版,广州,10.88万,7.46万,0,2022年,1.06万公里
吉利汽车,第4代 1.5L CVT尊贵型,邯郸,8.39万,5.76万,0,2022年,1.88万公里
奔驰,改款 A 200 L 运动轿车时尚版,成都,25.44万,16.38万,0,2022年,2.89万公里
广汽传祺,1.5T 超新星Pro版,济宁,12.98万,9.98万,0,2023年,2.02万公里
日产,经典 1.6XL CVT豪华版 国VI,东莞,11.86万,5.68万,0,2020年,5.20万公里
荣威,PLUS 330TGI 自动国潮智臻版,苏州,13.08万,7.90万,1,2022年,2.90万公里
长安,第二代 1.5T DCT豪华型,广州,10.69万,6.88万,0,2022年,3.17万公里
大众,280TSI DSG 舒适型,太原,18.69万,8.98万,0,2020年,6.40万公里
斯巴鲁,2.0i 时尚导航版,东莞,24.98万,8.88万,1,2017年,13万公里
奥迪,A8L 50 TFSI quattro 豪华型,成都,98.88万,51.88万,0,2021年,2.84万公里
大众,梦想版 1.5L 自动时尚型,北京,9.48万,3.80万,1,2019年,5.12万公里
大众,1.6L 自动舒适型,青岛,14.49万,4.60万,1,2014年,5.59万公里
名爵,1.5T 自动领潮风尚版,苏州,10.58万,4.68万,0,2021年,4.20万公里
大众,330TSI 豪华版 国VI,郑州,23.79万,10.49万,0,2020年,6.30万公里
路虎,249PS R-Dynamic S 性能版 5座,深圳,38.28万,16.90万,0,2021年,4万公里
雷克萨斯,270 精英版,唐山,46.90万,13.00万,2,2015年,11.40万公里
丰田,2.5L Touring尊贵SPORT版,海口,24.48万,15.88万,0,2021年,2.73万公里
大众,330TSI DSG 尊贵型,石家庄,25.89万,10.38万,0,2018年,9.50万公里
奥迪,35 TFSI 时尚动感型,郑州,24.68万,14.98万,0,2023年,0.70万公里
保时捷,Macan 2.0T,东莞,55.80万,15.38万,0,2016年,9.40万公里
奔驰,C 260 L 运动版,常州,35.08万,13.99万,1,2019年,8.99万公里
马自达,改款 2.0L 自动两驱智慧型,重庆,18.98万,9.96万,0,2020年,3.28万公里
日产,2.0L CVT舒适版 2WD,东莞,19.68万,8.68万,0,2019年,8万公里
荣威,1.5L CVT星耀版,金华,8.99万,3.98万,0,2021年,5万公里
宝马,320Li M 运动套装,深圳,33.98万,12.18万,3,2018年,9.30万公里
日产,经典 1.6 XE CVT舒适版,银川,10.86万,6.13万,1,2021年,4.58万公里
凯迪拉克,改款 28T 领先运动型,重庆,30.97万,14.98万,0,2021年,9.10万公里
丰田,2.0L CVT两驱风尚版,北京,19.98万,7.98万,0,2016年,8.41万公里
大众,380TSI 四驱舒适版 国VI,南宁,31.99万,18.08万,0,2019年,6.64万公里
比亚迪,2.0T 自动旗舰型,温州,16.58万,7.99万,0,2020年,5.30万公里
丰田,2.0L CVT两驱风尚版 国VI,东莞,19.68万,8.68万,0,2019年,4.30万公里
大众,凌渡L 280TSI DSG酷辣版,昆明,17.09万,10.39万,0,2022年,1.30万公里
三菱,2.0L 两驱畅享版 5座,深圳,17.28万,8.38万,0,2021年,4.68万公里
现代,1.5L CVT智炫·豪华型,无锡,13.38万,5.38万,0,2020年,6.10万公里
奔驰,改款 A 180 L 运动轿车,武汉,22.98万,10.18万,0,2020年,5万公里
名爵,20T 自动星辉版,石家庄,10.98万,3.98万,0,2019年,8.30万公里
福特,1.5L GTDi180时尚型,天津,18.98万,6.08万,0,2016年,2.88万公里
日产,2.0L CVT精英版,佛山,15.28万,4.88万,0,2016年,8.10万公里
吉利汽车,UP 1.5L CVT向上版,长春,8.48万,4.82万,0,2021年,4.64万公里
长安,280T 自动雅智型,汕头,13.18万,5.30万,0,2019年,4.60万公里
丰田,2.0L 奕驰SPORT,济南,16.48万,7.98万,0,2021年,2万公里
宝马,sDrive25Li M运动套装,石家庄,31.69万,20.58万,0,2023年,0.87万公里
丰田,2.0L CVT两驱风尚Plus版,潍坊,19.98万,11.36万,0,2020年,5.35万公里
宝马,320Li xDrive 时尚型,长春,34.68万,12.58万,0,2018年,6.40万公里
道奇,2.4L 两驱旅行版,苏州,29.99万,3.39万,0,2015年,8万公里
奥迪,45 TFSI 尊享时尚型,深圳,44.52万,17.88万,0,2019年,13万公里
奇瑞,1.5L CVT领锐版,深圳,7.79万,2.50万,0,2016年,7.50万公里
丰田,2.5G 豪华版,西安,21.98万,12.50万,0,2021年,6.76万公里
奔驰,C 260 L 运动版,南昌,35.08万,16.98万,0,2018年,5.63万公里
大众,升级款纯净智享版,西安,16.29万,9.28万,0,2023年,0.88万公里
吉利汽车,240T DCT铂金版,苏州,8.98万,4.75万,0,2021年,2.90万公里
大众,380TSI 四驱豪华版,沈阳,36.89万,14.60万,1,2018年,8万公里
宝马,改款 sDrive25Li 领先型,合肥,30.98万,14.90万,0,2021年,3.26万公里
特斯拉,标准续航后驱升级版,广州,29.18万,12.80万,0,2020年,6.80万公里
奔驰,R 320 4MATIC 商务型臻藏版,北京,54.88万,17.30万,0,2017年,9万公里
魏牌,2.0T 两驱智护+,沈阳,15.50万,6.78万,0,2020年,6.76万公里
凯迪拉克,28T 精英型,长沙,31.99万,12.68万,0,2019年,7.07万公里
福特,EcoBoost 145 CVT铂领型 国VI,惠州,13.28万,6.38万,0,2020年,3.44万公里
起亚,1.6T 自动两驱DLX,惠州,17.68万,5.58万,0,2016年,7.27万公里
大众,1.8TSI 智享舒适型,银川,21.28万,7.58万,1,2017年,6.39万公里
奥迪,40 TFSI 荣享进取型 国V,台州,38.28万,18.38万,0,2019年,5.30万公里
荣威,300TGI 自动爽酷智驾版,济宁,11.88万,6.18万,0,2022年,2.31万公里
奔驰,GLC 260 4MATIC 豪华型,沈阳,44.50万,17.78万,0,2017年,6.26万公里
奥迪,A3L Limousine 35 TFSI 进取运动型,长春,20.96万,11.87万,0,2022年,2.54万公里
讴歌,1.5T 两驱尊享版,佛山,25.98万,9.30万,0,2020年,9万公里
广汽传祺,320T 四驱豪华智联版 7座,南京,19.98万,7.98万,0,2018年,2.10万公里
宝马,220i 运动设计套装,沈阳,24.98万,9.98万,0,2018年,2.41万公里
大众,1.6L 自动舒适型,南昌,14.49万,6.38万,0,2018年,4.06万公里
奥迪,40 TFSI quattro 豪华动感型,南昌,36.38万,17.58万,1,2020年,5.69万公里
日产,1.6L CVT智能型,南昌,12.53万,3.98万,0,2015年,4.39万公里
凯迪拉克,周年庆版 25T 豪华型,昆明,38.99万,10.78万,0,2017年,11.10万公里
保时捷,Macan S 3.0T,上海,64.80万,20.89万,1,2016年,12.33万公里
本田,1.8L 自动经典版,广州,15.78万,3.80万,2,2006年,16.20万公里
Jeep,3.0TD 柴油 舒享导航版,佛山,59.99万,14.38万,0,2015年,11万公里
哈弗,PLUS 1.5T DCT舒享型,青岛,8.60万,5.98万,0,2022年,1.18万公里
保时捷,Cayenne Platinum Edition 3.0T,深圳,98.40万,35.98万,1,2017年,10万公里
丰田,1.5E CVT劲速升级版,无锡,8.93万,3.98万,0,2017年,3.90万公里
吉利汽车,2.0TD DCT旗舰型 ,郑州,14.79万,10.28万,0,2022年,1.20万公里
丰田,双擎 1.8L CVT先锋版,厦门,13.98万,5.66万,0,2016年,6.90万公里
奇瑞,改款Pro 1.5L CVT青春版 国VI,沧州,6.99万,3.98万,0,2020年,3.86万公里
雪佛兰,320 自动欣享版,赣州,8.89万,3.98万,1,2018年,6.71万公里
理想汽车,Max版,厦门,45.98万,33.88万,1,2022年,3.16万公里
本田,220TURBO CVT尊贵版,东莞,15.59万,6.98万,0,2018年,4.60万公里
江汽集团,1.5L CVT豪华智能型,惠州,8.48万,2.38万,0,2016年,10.40万公里
长安,2.0T 卓越型,大连,15.39万,10.68万,0,2021年,1.42万公里
日产,2.5L 自动四驱豪华版 QR25,赣州,18.78万,8.38万,1,2017年,6.57万公里
长安,1.5T 尊贵型,苏州,11.69万,7.20万,0,2022年,1.40万公里
雪佛兰,1.5T 潮智版,深圳,14.99万,8.58万,1,2023年,0.44万公里
红旗,1.8T 自动智联旗韵版,厦门,16.28万,7.97万,0,2021年,5.40万公里
比亚迪,1.5T 自动精英型,石家庄,9.98万,5.30万,1,2019年,1.90万公里
保时捷,Cayenne 3.0T,青岛,97.20万,27.70万,0,2015年,11万公里
长安,1.5T 自动炫色型 国VI,东莞,10.39万,4.68万,0,2019年,5.40万公里
路虎,249PS R-DYNAMIC S 运动版,西安,37.58万,16.88万,0,2020年,4.30万公里
福特,2.3T 性能版,昆明,39.68万,12.88万,0,2017年,6.30万公里
吉利汽车,2.0TD DCT EVO两驱尊贵型,石家庄,15.52万,11.46万,1,2022年,3.28万公里
本田,1.5L CVT舒适版,石家庄,8.18万,4.70万,0,2019年,5.86万公里
雷克萨斯,200 豪华版,宁波,31.39万,20.58万,1,2021年,5万公里
哈弗,劲享版 1.5T 紫铜兔,北京,10.48万,6.88万,0,2022年,2.07万公里
本田,2.4L 至尊版,杭州,29.98万,14.68万,0,2018年,7万公里
大众,330TSI 精英版 国VI,昆明,21.79万,9.80万,0,2019年,5.70万公里
领克,2.0TD DCT劲Pro,苏州,16.28万,10.68万,0,2022年,2.22万公里
宝马,740Li 领先型 豪华套装,南京,93.80万,45.98万,1,2020年,7万公里
奔驰,S 500 4MATIC,常州,219.80万,71.80万,1,2018年,15.10万公里
玛莎拉蒂,3.0T 经典版,长沙,86.88万,31.80万,1,2018年,9.20万公里
广汽传祺,320T 两驱豪华智联版 7座,石家庄,18.28万,6.70万,1,2018年,9万公里
奔驰,GLA 200,广州,28.78万,17.68万,0,2023年,2.80万公里
宝马,530Li 尊享型 M运动套装,南昌,50.69万,24.88万,0,2020年,7.30万公里
宝马,xDrive20i X设计套装,温州,48.98万,11.88万,0,2015年,9.70万公里
大众,改款经典 1.6L 手动风尚版,北京,11.29万,2.75万,1,2014年,9.10万公里
大众,高性能PRIME四驱版,成都,29.39万,15.68万,1,2022年,1.30万公里
大众,Plus 1.5L 自动全景乐享版,太原,10.99万,5.88万,0,2020年,2.80万公里
特斯拉,长续航全轮驱动版,上海,43.99万,12.60万,0,2019年,13.80万公里
比亚迪,秦EV300 尊贵型,北京,26.98万,3.28万,0,2016年,14万公里
奥迪,Sportback 35 TFSI 时尚型 国VI,北京,21.37万,9.68万,1,2020年,3.80万公里
日产,1.6L CVT舒适型,石家庄,11.53万,3.78万,0,2014年,2.30万公里
路虎,3.0 V6 SC HSE DYNAMIC,莆田,109.80万,26.98万,1,2015年,17万公里
林肯,2.0T 两驱尊享版,南昌,25.98万,14.98万,0,2021年,4.25万公里
奥迪,40 TFSI 时尚致雅型,潍坊,32.18万,19.88万,0,2022年,2.30万公里
日产,2.0L XL舒适版,厦门,18.58万,6.88万,0,2018年,14万公里
奥迪,Sportback 35 TFSI 进取型 国VI,武汉,18.92万,8.56万,0,2020年,5.10万公里
吉利汽车,优雅版 1.3T 自动领尚型,泉州,9.48万,3.50万,1,2016年,6.50万公里
大众,180TSI DSG臻享版,沈阳,15.08万,6.20万,0,2017年,9万公里
奔驰,C 260 L 运动星耀臻藏版,惠州,35.68万,21.98万,0,2021年,2.74万公里
吉利汽车,2.0T 豪华型,临沂,12.37万,8.66万,0,2021年,1.57万公里
劳斯莱斯,6.6T 标准型,常州,505.00万,458.00万,1,2021年,0.40万公里
宝骏,1.8L 手动舒适型,北京,7.18万,2.65万,1,2017年,6.38万公里
哈弗,运动版 1.5T 手动精英智联型 U型格栅,太原,10.40万,5.98万,0,2021年,1.39万公里
本田,1.8L CVT舒适版,广州,12.48万,5.18万,0,2018年,7.66万公里
威马汽车,EX5 520 即客行版,上海,17.68万,5.88万,0,2021年,9万公里
吉利汽车,2.0T 豪华型+,苏州,13.27万,6.58万,0,2022年,4.90万公里
广汽传祺,2.0L DHT 高能混动版,苏州,12.80万,6.88万,0,2023年,1.90万公里
江淮瑞风,2.0T 手动豪华型,合肥,12.98万,3.78万,1,2017年,8.90万公里
长安,PLUS 蓝鲸NE 1.4T GDI DCT尊贵型,苏州,9.39万,4.28万,0,2021年,3.60万公里
雪佛兰,Redline 550T 自动锐动版,金华,19.49万,8.88万,0,2022年,4万公里
吉利汽车,1.8L 手动豪华型,惠州,8.19万,2.38万,0,2016年,8.90万公里
保时捷,Panamera 2.9T,郑州,99.80万,94.80万,1,2023年,0.72万公里
本田,1.8L 自动舒适版 5座,河源,14.98万,4.98万,0,2014年,5万公里
奔驰,EQS 450+ 先锋版,北京,88.10万,50.88万,0,2024年,0.01万公里
比亚迪,DM-i 冠军版 112KM 尊贵型,武汉,20.98万,15.58万,0,2024年,0.58万公里
奔驰,A 200 L 运动轿车,东莞,26.48万,10.98万,1,2019年,6万公里
奥迪,Sportback 35 TFSI 进取型,杭州,18.80万,6.98万,0,2018年,8万公里
奥迪,40 TFSI 荣享时尚型,西安,41.58万,20.60万,0,2020年,7.50万公里
领克,1.5T 耀Halo,重庆,13.86万,8.58万,0,2021年,2.20万公里
凯迪拉克,28T 豪华型,青岛,29.97万,18.60万,0,2022年,2.80万公里
大众,1.6L 自动舒适型,杭州,10.39万,3.88万,0,2017年,9万公里
雷克萨斯,260h 探·酷版 国VI,深圳,28.30万,12.90万,0,2021年,5.40万公里
奔驰,C 200 L 时尚型运动版,西安,31.98万,18.50万,0,2020年,4.30万公里
领克,2.0T 两驱型Pro版,徐州,17.58万,7.98万,0,2018年,8.13万公里
长安,2.0T 卓越型,深圳,15.39万,10.18万,1,2021年,3.29万公里
马自达,2.5L 蓝天尊崇版 国VI,东莞,21.68万,8.98万,0,2019年,5.50万公里
领克,高能版 2.0T 自动两驱耀Pro版 国VI,青岛,16.88万,7.66万,1,2020年,4.10万公里
广汽传祺,270T J10飞人版,苏州,9.83万,4.90万,0,2021年,3.90万公里
丰田,星耀 180E CVT精英版,西安,15.98万,5.98万,0,2016年,7万公里
大众,230TSI 自动进取型,南京,16.69万,5.58万,0,2017年,7.20万公里
奥迪,Sportback 35 TFSI RS套件燃速型,常州,23.65万,12.80万,1,2022年,1.40万公里
奔驰,GLC 260 4MATIC 动感型,西安,43.10万,17.98万,0,2018年,9.20万公里
